TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,WTRVESSEL,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
5:00:29,2,0.56,115.1,7.640,4.93,0.4565,60.00,-3.70,39.73,51.15,-999.00,-999.00,0,-14.35,-8.36,-3.69,-6.07,-5.82,-4.48,1.48,35.18,39.77,44.25,46.32,38.95,51.19,51.11,68.58,65.55,58.02,91.06,62.72,53.08,64.75,76.48,80.79,-10.67,-9.02,35.55,35.73,35.90,36.84,32.05,-4.69,-3.87,71.21,67.9,1,2,31.26,-5.44,-10.95,31.80,60.16,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.10,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:01:19,2,0.56,115.1,7.610,4.90,0.4572,60.01,-3.75,39.73,51.15,-999.00,-999.00,0,-15.40,-9.36,-3.79,-6.13,-5.89,-4.54,1.43,35.18,39.77,44.22,46.33,38.95,51.19,51.11,68.40,65.52,58.16,90.81,62.86,53.17,64.79,76.52,80.63,-10.58,-9.04,35.66,35.78,35.90,36.83,32.16,-4.72,-3.90,71.27,67.8,1,2,31.30,-5.37,-10.94,31.49,60.24,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.10,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:02:09,2,0.56,115.0,7.550,4.86,0.4579,59.99,-3.80,39.72,51.15,-999.00,-999.00,0,-15.84,-10.19,-3.84,-6.14,-5.92,-4.55,1.40,35.18,39.77,44.25,46.34,38.94,51.19,51.11,68.26,65.43,58.33,90.59,62.88,53.27,64.73,76.54,80.39,-10.61,-9.07,35.75,35.83,35.93,36.83,32.28,-4.74,-3.92,71.30,68.0,1,2,31.13,-5.55,-11.49,31.31,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.00,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:02:59,2,0.56,115.1,7.530,4.85,0.4586,59.98,-3.83,39.74,51.15,-999.00,-999.00,0,-16.17,-10.68,-3.87,-6.18,-5.97,-4.59,1.38,35.18,39.76,44.26,46.36,38.95,51.19,51.11,68.13,65.32,58.41,90.48,62.83,53.31,64.65,76.54,80.22,-10.68,-9.12,35.80,35.86,35.96,36.87,32.40,-4.77,-3.95,71.36,67.9,1,2,31.10,-5.54,-12.05,31.46,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.10,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:03:49,2,0.56,115.1,7.550,4.84,0.4593,60.00,-3.87,39.73,51.15,-999.00,-999.00,0,-16.31,-10.97,-3.93,-6.24,-6.00,-4.62,1.34,35.17,39.77,44.26,46.37,38.95,51.19,51.11,68.02,65.23,58.41,90.47,62.73,53.19,64.56,76.54,80.15,-10.80,-9.18,35.84,35.88,35.99,36.87,32.51,-4.82,-3.98,71.38,67.8,1,2,31.10,-5.62,-12.30,31.55,60.28,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.00,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:04:39,2,0.56,115.1,7.560,4.85,0.4600,59.98,-3.90,39.74,51.18,-999.00,-999.00,0,-16.50,-11.20,-3.99,-6.27,-6.02,-4.64,1.32,35.15,39.77,44.26,46.39,38.96,51.22,51.14,67.96,65.20,58.46,90.38,62.68,53.14,64.52,76.54,80.02,-10.91,-9.24,35.89,35.93,36.04,36.90,32.64,-4.85,-4.03,71.44,67.9,1,2,31.10,-5.62,-12.56,31.67,60.29,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.00,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:05:29,2,0.56,115.1,7.530,4.82,0.4606,59.98,-3.93,39.74,51.19,-999.00,-999.00,0,-16.55,-11.37,-4.03,-6.34,-6.08,-4.70,1.25,35.15,39.75,44.27,46.42,38.97,51.21,51.13,67.88,65.13,58.45,90.35,62.64,53.07,64.44,76.53,79.97,-11.03,-9.27,35.92,35.97,36.07,36.90,32.74,-4.90,-4.08,71.49,67.8,1,2,31.10,-5.75,-12.79,31.85,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.00,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:06:19,2,0.56,115.1,7.530,4.82,0.4613,59.97,-4.00,39.73,51.17,-999.00,-999.00,0,-16.65,-11.50,-4.07,-6.41,-6.11,-4.71,1.26,35.19,39.78,44.27,46.42,38.97,51.23,51.11,67.81,65.06,58.41,90.33,62.58,53.07,64.39,76.52,79.85,-11.14,-9.32,35.95,36.00,36.10,36.94,32.87,-4.95,-4.11,71.51,67.8,1,2,31.10,-5.80,-12.95,32.00,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.90,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:07:09,2,0.56,115.1,7.500,4.81,0.4620,60.00,-4.04,39.74,51.15,-999.00,-999.00,0,-16.78,-11.63,-4.12,-6.46,-6.16,-4.78,1.23,35.18,39.77,44.26,46.44,38.97,51.19,51.11,67.70,64.96,58.34,90.28,62.47,52.94,64.29,76.52,79.83,-11.23,-9.37,35.99,36.04,36.14,36.95,32.99,-4.98,-4.15,71.56,67.8,1,2,31.21,-5.55,-12.97,32.23,60.28,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.30,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:07:59,2,0.56,115.0,7.510,4.80,0.4626,59.97,-4.07,39.74,51.15,-999.00,-999.00,0,-16.78,-11.71,-4.16,-6.51,-6.22,-4.81,1.21,35.18,39.77,44.26,46.45,38.97,51.19,51.11,67.71,64.96,58.33,90.25,62.50,52.94,64.28,76.52,79.79,-11.34,-9.44,36.03,36.09,36.19,37.01,33.10,-5.04,-4.21,71.61,67.8,1,2,31.15,-5.72,-13.13,32.36,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.90,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:08:49,2,0.56,115.0,7.530,4.83,0.4633,60.00,-4.12,39.74,51.15,-999.00,-999.00,0,-16.89,-11.84,-4.22,-6.57,-6.25,-4.83,1.15,35.18,39.77,44.26,46.45,38.97,51.17,51.12,67.71,64.99,58.37,90.22,62.53,53.13,64.31,76.52,79.74,-11.44,-9.48,36.04,36.13,36.21,37.02,33.22,-5.08,-4.26,71.64,67.8,1,2,31.10,-5.91,-13.27,32.56,60.33,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.90,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:09:39,2,0.56,115.0,7.510,4.81,0.4640,60.01,-4.17,39.74,51.14,-999.00,-999.00,0,-16.89,-11.87,-4.27,-6.62,-6.29,-4.90,1.11,35.18,39.75,44.26,46.46,38.97,51.16,51.11,67.69,64.97,58.38,90.21,62.51,53.18,64.28,76.50,79.77,-11.52,-9.53,36.08,36.17,36.25,37.04,33.35,-5.11,-4.29,71.68,67.9,1,2,31.10,-5.98,-13.36,32.74,60.44,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.90,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:10:28,2,0.56,115.0,7.510,4.79,0.4647,60.00,-4.22,39.73,51.14,-999.00,-999.00,0,-16.95,-11.93,-4.31,-6.68,-6.35,-4.93,1.10,35.15,39.77,44.26,46.46,38.97,51.18,51.11,67.64,64.93,58.36,90.14,62.49,53.05,64.25,76.50,79.72,-11.57,-9.59,36.13,36.22,36.30,37.07,33.46,-5.16,-4.33,71.72,67.7,1,2,31.08,-6.02,-13.41,32.95,60.44,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.90,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:11:19,2,0.56,115.0,7.530,4.81,0.4653,60.01,-4.26,39.72,51.14,-999.00,-999.00,0,-17.02,-12.00,-4.37,-6.73,-6.40,-5.00,1.04,35.15,39.77,44.26,46.47,38.97,51.18,51.11,67.64,64.91,58.38,90.21,62.47,53.00,64.24,76.49,79.67,-11.63,-9.65,36.16,36.26,36.34,37.10,33.57,-5.19,-4.36,71.75,67.7,1,2,31.08,-5.94,-13.34,33.30,60.40,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.80,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:12:09,2,0.56,115.1,7.520,4.79,0.4660,60.02,-4.31,39.72,51.14,-999.00,-999.00,0,-17.05,-12.12,-4.42,-6.76,-6.44,-5.04,1.03,35.13,39.74,44.26,46.49,38.98,51.16,51.06,67.65,64.94,58.36,90.20,62.45,53.15,64.26,76.51,79.71,-11.70,-9.70,36.19,36.31,36.40,37.15,33.69,-5.23,-4.40,71.81,67.8,1,2,31.02,-6.04,-13.46,33.34,60.42,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.80,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:12:59,2,0.56,115.0,7.520,4.81,0.4667,59.99,-4.36,39.72,51.12,-999.00,-999.00,0,-17.13,-12.17,-4.48,-6.83,-6.48,-5.06,0.98,35.14,39.75,44.27,46.51,38.98,51.16,51.09,67.56,64.86,58.36,90.15,62.37,53.03,64.18,76.53,79.70,-11.74,-9.75,36.24,36.38,36.45,37.16,33.81,-5.26,-4.43,71.86,67.8,1,2,30.97,-6.05,-13.43,33.48,60.40,43.88,0,80.00,80.00,2.00,60.00,37.00,20.00,-999.00,0,0,0,1.00,1.00,0,0,23.80,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:13:49,2,0.56,115.0,7.670,4.92,0.4673,59.99,-4.40,39.72,51.13,-999.00,-999.00,0,-16.15,-11.60,-4.53,-6.88,-6.52,-5.11,0.95,35.13,39.75,44.26,46.51,38.98,51.16,51.07,67.73,64.92,58.31,90.32,62.30,52.85,64.19,76.52,79.78,-11.76,-9.78,36.12,36.30,36.41,37.16,33.58,-5.31,-4.48,71.90,67.9,1,2,30.96,-6.09,-13.32,33.39,60.40,43.88,0,80.00,80.00,2.00,60.00,2.00,20.00,-999.00,0,0,0,1.00,1.00,0,0,23.70,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:14:39,2,0.56,114.9,7.690,4.94,0.4681,59.98,-4.43,39.73,51.13,-999.00,-999.00,0,-14.87,-10.13,-4.56,-6.90,-6.58,-5.17,0.89,35.12,39.77,44.26,46.54,38.99,51.16,51.06,68.24,65.25,58.18,90.77,62.44,53.04,64.45,76.58,80.28,-11.62,-9.78,35.86,36.12,36.25,37.06,32.98,-5.35,-4.51,71.94,67.9,1,2,30.96,-6.09,-12.57,32.81,60.42,43.88,0,80.00,80.00,2.00,60.00,2.00,20.00,-999.00,0,0,0,1.00,1.00,0,0,23.70,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:15:29,2,0.56,115.0,7.730,4.97,0.4687,60.00,-4.47,39.72,51.13,-999.00,-999.00,0,-14.50,-9.35,-4.59,-6.92,-6.61,-5.20,0.87,35.12,39.78,44.27,46.56,38.99,51.17,51.09,68.48,65.48,58.12,90.99,62.64,53.23,64.68,76.64,80.66,-11.40,-9.76,35.64,35.90,36.05,36.94,32.30,-5.37,-4.52,71.98,68.0,1,2,30.96,-6.09,-11.96,32.05,60.42,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.70,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:16:19,2,0.56,114.9,7.610,4.87,0.4694,59.99,-4.49,39.73,51.14,-999.00,-999.00,0,-15.07,-9.23,-4.59,-6.91,-6.60,-5.22,0.86,35.12,39.77,44.28,46.58,39.01,51.18,51.11,68.42,65.50,58.12,91.01,62.78,53.16,64.72,76.67,80.79,-11.21,-9.77,35.60,35.83,35.95,36.87,32.13,-5.39,-4.55,72.01,68.0,1,2,30.94,-6.09,-11.45,31.64,60.42,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.70,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:17:09,2,0.56,115.1,7.570,4.86,0.4701,60.03,-4.52,39.72,51.13,-999.00,-999.00,0,-16.02,-10.31,-4.65,-6.98,-6.67,-5.24,0.81,35.09,39.75,44.27,46.57,39.01,51.17,51.08,68.06,65.26,58.24,90.65,62.67,53.02,64.56,76.63,80.43,-11.16,-9.80,35.73,35.87,35.98,36.87,32.25,-5.41,-4.59,72.04,68.0,1,2,30.94,-6.18,-11.74,31.40,60.42,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,24.10,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:17:59,2,0.56,115.1,7.510,4.81,0.4708,60.00,-4.56,39.72,51.15,-999.00,-999.00,0,-16.43,-10.96,-4.68,-6.96,-6.69,-5.26,0.78,35.12,39.76,44.29,46.58,39.02,51.18,51.13,67.83,65.07,58.31,90.48,62.50,52.86,64.38,76.59,80.16,-11.20,-9.84,35.78,35.90,36.03,36.87,32.37,-5.45,-4.62,72.07,68.0,1,2,30.92,-6.18,-12.21,31.42,60.44,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.70,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:18:49,2,0.56,115.1,7.550,4.83,0.4715,60.01,-4.58,39.72,51.15,-999.00,-999.00,0,-16.59,-11.31,-4.72,-7.02,-6.73,-5.25,0.77,35.12,39.77,44.30,46.58,39.02,51.19,51.15,67.76,65.00,58.33,90.43,62.47,52.81,64.31,76.61,79.95,-11.27,-9.85,35.84,35.94,36.06,36.89,32.50,-5.48,-4.64,72.10,68.0,1,2,30.92,-6.30,-12.59,31.48,60.37,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:19:39,2,0.56,115.0,7.530,4.82,0.4721,59.98,-4.62,39.72,51.15,-999.00,-999.00,0,-16.78,-11.59,-4.75,-7.06,-6.76,-5.31,0.74,35.10,39.77,44.30,46.60,39.03,51.19,51.11,67.73,64.99,58.38,90.39,62.50,53.00,64.32,76.60,79.95,-11.36,-9.89,35.90,35.98,36.11,36.93,32.62,-5.51,-4.67,72.14,67.9,1,2,30.92,-6.25,-12.91,31.66,60.42,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:20:29,2,0.56,115.0,7.500,4.80,0.4728,60.01,-4.66,39.71,51.15,-999.00,-999.00,0,-16.88,-11.81,-4.81,-7.12,-6.82,-5.36,0.67,35.07,39.77,44.29,46.62,39.04,51.19,51.12,67.69,64.96,58.40,90.36,62.46,53.06,64.29,76.59,79.90,-11.49,-9.93,35.93,36.00,36.13,36.94,32.74,-5.55,-4.73,72.16,68.1,1,2,30.82,-6.34,-13.10,31.70,60.44,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:21:19,2,0.56,115.0,7.490,4.80,0.4735,60.00,-4.71,39.71,51.15,-999.00,-999.00,0,-16.94,-12.01,-4.86,-7.15,-6.85,-5.41,0.66,35.07,39.77,44.29,46.64,39.03,51.19,51.11,67.65,64.92,58.38,90.32,62.42,53.09,64.25,76.56,79.84,-11.61,-9.99,35.95,36.04,36.16,36.96,32.84,-5.61,-4.76,72.20,68.0,1,2,30.78,-6.34,-13.31,31.95,60.42,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:22:06,2,0.56,114.9,7.520,4.81,0.4741,60.01,-4.75,39.71,51.15,-999.00,-999.00,0,-17.12,-12.23,-4.89,-7.17,-6.88,-5.47,0.60,35.07,39.76,44.29,46.65,39.04,51.19,51.11,67.58,64.88,58.34,90.26,62.39,53.04,64.22,76.54,79.79,-11.74,-10.05,35.97,36.07,36.19,36.96,32.95,-5.66,-4.81,72.22,68.0,1,2,30.74,-6.38,-13.52,32.00,60.37,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:22:59,2,0.56,115.0,7.450,4.77,0.4748,60.00,-4.79,39.71,51.15,-999.00,-999.00,0,-17.12,-12.36,-4.96,-7.25,-6.93,-5.50,0.57,35.05,39.75,44.29,46.65,39.04,51.19,51.11,67.63,64.92,58.35,90.27,62.42,53.09,64.25,76.54,79.72,-11.83,-10.11,36.02,36.12,36.20,37.00,33.07,-5.71,-4.86,72.25,68.0,1,2,30.79,-6.41,-13.52,32.18,60.40,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:23:49,2,0.56,114.9,7.500,4.81,0.4755,59.99,-4.83,39.69,51.15,-999.00,-999.00,0,-17.29,-12.49,-4.99,-7.31,-7.01,-5.55,0.54,35.04,39.74,44.29,46.65,39.04,51.17,51.12,67.56,64.86,58.36,90.21,62.42,53.09,64.22,76.54,79.66,-11.90,-10.15,36.04,36.14,36.25,37.02,33.19,-5.77,-4.91,72.29,68.0,1,2,30.76,-6.41,-13.70,32.47,60.44,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:24:39,2,0.56,115.0,7.470,4.78,0.4761,60.01,-4.87,39.70,51.17,-999.00,-999.00,0,-17.19,-12.62,-4.98,-7.32,-7.04,-5.56,0.56,35.06,39.81,44.33,46.66,39.05,51.24,51.16,67.53,64.84,58.38,90.22,62.32,53.01,64.17,76.52,79.68,-11.98,-10.20,36.06,36.19,36.29,37.04,33.29,-5.81,-4.95,72.31,68.0,1,2,30.64,-6.52,-13.80,32.67,60.41,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:25:29,2,0.56,115.0,7.570,4.85,0.4768,60.01,-4.92,39.70,51.17,-999.00,-999.00,0,-17.35,-12.68,-5.04,-7.37,-7.10,-5.65,0.47,35.04,39.75,44.30,46.70,39.05,51.20,51.13,67.46,64.79,58.38,90.14,62.31,53.00,64.12,76.53,79.63,-12.05,-10.23,36.12,36.24,36.34,37.07,33.42,-5.83,-4.97,72.33,67.9,1,2,30.70,-6.54,-13.90,32.79,60.37,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:26:19,2,0.56,115.0,7.410,4.75,0.4775,60.01,-4.96,39.69,51.17,-999.00,-999.00,0,-17.41,-12.98,-5.12,-7.40,-7.13,-5.69,0.41,34.99,39.74,44.29,46.70,39.05,51.19,51.12,67.41,64.75,58.33,90.15,62.30,53.01,64.09,76.53,79.62,-12.11,-10.27,36.16,36.27,36.37,37.11,33.55,-5.87,-5.01,72.37,68.0,1,2,30.67,-6.61,-14.12,33.08,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:27:09,2,0.56,115.0,7.490,4.79,0.4781,60.00,-4.99,39.69,51.19,-999.00,-999.00,0,-17.43,-12.87,-5.16,-7.40,-7.18,-5.68,0.43,35.03,39.76,44.31,46.72,39.07,51.24,51.16,67.39,64.71,58.33,90.08,62.26,53.03,64.05,76.52,79.51,-12.20,-10.35,36.18,36.32,36.41,37.14,33.64,-5.91,-5.06,72.40,68.1,1,2,30.60,-6.66,-14.36,33.26,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.50,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:27:59,2,0.56,115.1,7.480,4.78,0.4788,60.03,-5.03,39.69,51.19,-999.00,-999.00,0,-17.54,-12.92,-5.20,-7.46,-7.22,-5.70,0.39,35.03,39.77,44.33,46.72,39.06,51.24,51.16,67.37,64.71,58.32,90.05,62.29,53.02,64.06,76.52,79.54,-12.23,-10.39,36.21,36.37,36.46,37.16,33.75,-5.95,-5.11,72.43,68.1,1,2,30.56,-6.70,-14.39,33.46,60.26,43.88,0,80.00,80.00,2.00,60.00,1.00,20.00,-999.00,0,0,0,1.00,0,0,0,23.50,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:28:49,2,0.56,115.1,7.540,4.83,0.4795,60.03,-5.08,39.70,51.19,-999.00,-999.00,0,-17.23,-12.84,-5.26,-7.51,-7.26,-5.75,0.37,35.02,39.77,44.31,46.72,39.07,51.24,51.16,67.41,64.71,58.30,90.06,62.23,53.05,64.03,76.53,79.56,-12.27,-10.41,36.25,36.39,36.49,37.19,33.81,-5.99,-5.14,72.45,68.1,1,2,30.56,-6.70,-14.40,33.64,60.28,43.88,0,80.00,80.00,2.00,60.00,2.00,20.00,-999.00,0,0,0,1.00,1.00,0,0,23.50,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:28:55,1,0.45,115.1,0.850,0.44,0.4796,60.04,-5.09,39.69,51.19,-999.00,-999.00,0,-16.50,-12.41,-5.25,-7.54,-7.29,-5.80,0.38,35.01,39.77,44.31,46.72,39.08,51.21,51.16,67.50,64.79,58.25,90.14,62.26,53.02,64.07,76.56,79.63,-12.25,-10.40,36.16,36.32,36.46,37.20,33.62,-6.00,-5.16,72.47,68.1,1,2,30.56,-6.79,-14.44,33.53,60.35,43.88,0,80.00,80.00,2.00,60.00,2.00,20.00,-999.00,0,0,0,1.00,1.00,0,0,23.40,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:29:45,1,0.45,115.1,0.890,0.46,0.4797,60.02,-5.13,39.70,51.18,-999.00,-999.00,0,-12.38,-11.38,-5.31,-7.57,-7.29,-5.81,0.32,35.03,39.82,44.36,46.73,39.07,51.22,51.16,63.34,62.39,59.34,84.96,61.91,52.98,62.06,77.15,78.17,-12.14,-10.38,36.00,36.20,36.36,37.16,33.25,-6.01,-5.17,72.49,68.0,1,2,30.56,-6.80,-13.67,33.16,60.26,43.88,0,80.00,0,1.00,0,2.00,20.00,-999.00,0,0,0,0,1.00,0,0,23.40,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:30:35,1,0.32,115.1,0.520,0.19,0.4797,60.03,-5.14,39.74,51.18,-999.00,-999.00,0,-6.97,-8.23,-5.29,-7.55,-7.24,-5.80,0.27,35.03,39.83,44.40,46.77,39.08,51.20,51.16,60.55,60.17,61.99,78.90,59.85,56.42,60.55,77.56,74.30,-11.64,-10.24,35.82,36.05,36.22,37.06,32.79,-6.00,-5.17,72.52,68.0,1,2,30.67,-6.81,-11.43,32.49,60.10,43.97,0,30.00,0,1.00,0,2.00,20.00,-999.00,0,0,0,0,1.00,0,0,23.40,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:31:25,1,0.32,115.1,0.520,0.19,0.4797,60.02,-5.10,39.77,51.18,-999.00,-999.00,0,-4.75,-6.57,-5.17,-7.51,-7.14,-5.80,0.22,35.04,39.88,44.46,46.78,39.08,51.24,51.16,58.82,58.95,63.80,75.33,58.13,55.60,59.87,77.39,70.73,-11.21,-10.13,35.88,36.06,36.20,37.03,32.78,-5.97,-5.15,72.57,68.2,1,2,31.03,-6.75,-9.10,31.94,60.05,44.04,0,30.00,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,0,0,23.50,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:32:15,1,0.31,115.1,0.500,0.18,0.4798,60.01,-5.06,39.81,51.18,-999.00,-999.00,0,-3.76,-5.73,-5.05,-7.47,-7.10,-5.80,0.16,35.06,39.91,44.49,46.78,39.09,51.19,51.12,57.81,58.34,64.65,73.13,57.18,54.41,59.33,77.07,67.89,-10.79,-10.05,35.95,36.10,36.23,37.04,32.88,-5.94,-5.15,72.59,68.2,1,2,31.34,-6.64,-7.48,31.88,59.98,44.04,0,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,0,0,23.50,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:33:05,1,0.31,115.1,0.500,0.18,0.4798,60.00,-5.01,39.84,51.15,-999.00,-999.00,0,-3.13,-5.04,-4.88,-7.41,-6.99,-5.75,0.15,35.06,39.95,44.53,46.79,39.08,51.18,51.11,57.17,57.98,65.12,71.63,56.58,53.52,58.85,76.72,65.63,-10.42,-9.98,36.01,36.13,36.27,37.04,32.98,-5.89,-5.15,72.64,68.3,1,2,31.69,-6.60,-5.85,32.00,59.90,44.06,0,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
5:33:55,1,0.31,115.0,0.500,0.18,0.4798,60.00,-4.94,39.88,51.15,-999.00,-999.00,0,-2.75,-4.17,-4.73,-7.38,-6.88,-5.72,0.13,35.12,40.02,44.62,46.82,39.09,51.18,51.11,56.70,57.70,65.35,70.54,56.13,53.14,58.40,76.39,63.81,-10.11,-9.94,36.04,36.16,36.31,37.05,33.09,-5.84,-5.12,72.66,68.5,1,2,31.98,-6.39,-4.95,32.00,59.77,44.06,0,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,0,0,23.60,0.80,8.00,257.00,33.98,30.38,-0.04,-4.36,33.80,32.00
