,w rc temp_mean,w rc temp_std,w rc temp_min,w rc temp_25%,w rc temp_50%,w rc temp_75%,w rc temp_max,Hz_w rc temp_-7.22E-04_to_4.31E-04,Hz_w rc temp_4.31E-04_to_5.83E-04,Hz_w rc temp_5.83E-04_to_7.36E-04,Hz_w rc temp_7.36E-04_to_8.89E-04,Hz_w rc temp_8.89E-04_to_1.04E-03,Hz_w rc temp_1.04E-03_to_1.19E-03,Hz_w rc temp_1.19E-03_to_1.35E-03,Hz_w rc temp_1.35E-03_to_1.50E-03,Hz_w rc temp_1.50E-03_to_1.65E-03,Hz_w rc temp_1.65E-03_to_1.81E-03,Hz_w rc temp_1.81E-03_to_1.96E-03,Hz_w rc temp_1.96E-03_to_2.11E-03,Hz_w rc temp_2.11E-03_to_2.26E-03,Hz_w rc temp_2.26E-03_to_2.42E-03,Hz_w rc temp_2.42E-03_to_2.57E-03,Hz_w rc temp_2.57E-03_to_2.72E-03,Hz_w rc temp_2.72E-03_to_2.88E-03,Hz_w rc temp_2.88E-03_to_3.03E-03,Hz_w rc temp_3.03E-03_to_3.18E-03,Hz_w rc temp_3.18E-03_to_3.33E-03,w fc temp_mean,w fc temp_std,w fc temp_min,w fc temp_25%,w fc temp_50%,w fc temp_75%,w fc temp_max,Hz_w fc temp_-7.22E-04_to_4.31E-04,Hz_w fc temp_4.31E-04_to_5.83E-04,Hz_w fc temp_5.83E-04_to_7.36E-04,Hz_w fc temp_7.36E-04_to_8.89E-04,Hz_w fc temp_8.89E-04_to_1.04E-03,Hz_w fc temp_1.04E-03_to_1.19E-03,Hz_w fc temp_1.19E-03_to_1.35E-03,Hz_w fc temp_1.35E-03_to_1.50E-03,Hz_w fc temp_1.50E-03_to_1.65E-03,Hz_w fc temp_1.65E-03_to_1.81E-03,Hz_w fc temp_1.81E-03_to_1.96E-03,Hz_w fc temp_1.96E-03_to_2.11E-03,Hz_w fc temp_2.11E-03_to_2.26E-03,Hz_w fc temp_2.26E-03_to_2.42E-03,Hz_w fc temp_2.42E-03_to_2.57E-03,Hz_w fc temp_2.57E-03_to_2.72E-03,Hz_w fc temp_2.72E-03_to_2.88E-03,Hz_w fc temp_2.88E-03_to_3.03E-03,Hz_w fc temp_3.03E-03_to_3.18E-03,Hz_w fc temp_3.18E-03_to_3.33E-03,w fc evap temp_mean,w fc evap temp_std,w fc evap temp_min,w fc evap temp_25%,w fc evap temp_50%,w fc evap temp_75%,w fc evap temp_max,Hz_w fc evap temp_-7.22E-04_to_4.31E-04,Hz_w fc evap temp_4.31E-04_to_5.83E-04,Hz_w fc evap temp_5.83E-04_to_7.36E-04,Hz_w fc evap temp_7.36E-04_to_8.89E-04,Hz_w fc evap temp_8.89E-04_to_1.04E-03,Hz_w fc evap temp_1.04E-03_to_1.19E-03,Hz_w fc evap temp_1.19E-03_to_1.35E-03,Hz_w fc evap temp_1.35E-03_to_1.50E-03,Hz_w fc evap temp_1.50E-03_to_1.65E-03,Hz_w fc evap temp_1.65E-03_to_1.81E-03,Hz_w fc evap temp_1.81E-03_to_1.96E-03,Hz_w fc evap temp_1.96E-03_to_2.11E-03,Hz_w fc evap temp_2.11E-03_to_2.26E-03,Hz_w fc evap temp_2.26E-03_to_2.42E-03,Hz_w fc evap temp_2.42E-03_to_2.57E-03,Hz_w fc evap temp_2.57E-03_to_2.72E-03,Hz_w fc evap temp_2.72E-03_to_2.88E-03,Hz_w fc evap temp_2.88E-03_to_3.03E-03,Hz_w fc evap temp_3.03E-03_to_3.18E-03,Hz_w fc evap temp_3.18E-03_to_3.33E-03,w pantry temp_mean,w pantry temp_std,w pantry temp_min,w pantry temp_25%,w pantry temp_50%,w pantry temp_75%,w pantry temp_max,Hz_w pantry temp_-7.22E-04_to_4.31E-04,Hz_w pantry temp_4.31E-04_to_5.83E-04,Hz_w pantry temp_5.83E-04_to_7.36E-04,Hz_w pantry temp_7.36E-04_to_8.89E-04,Hz_w pantry temp_8.89E-04_to_1.04E-03,Hz_w pantry temp_1.04E-03_to_1.19E-03,Hz_w pantry temp_1.19E-03_to_1.35E-03,Hz_w pantry temp_1.35E-03_to_1.50E-03,Hz_w pantry temp_1.50E-03_to_1.65E-03,Hz_w pantry temp_1.65E-03_to_1.81E-03,Hz_w pantry temp_1.81E-03_to_1.96E-03,Hz_w pantry temp_1.96E-03_to_2.11E-03,Hz_w pantry temp_2.11E-03_to_2.26E-03,Hz_w pantry temp_2.26E-03_to_2.42E-03,Hz_w pantry temp_2.42E-03_to_2.57E-03,Hz_w pantry temp_2.57E-03_to_2.72E-03,Hz_w pantry temp_2.72E-03_to_2.88E-03,Hz_w pantry temp_2.88E-03_to_3.03E-03,Hz_w pantry temp_3.03E-03_to_3.18E-03,Hz_w pantry temp_3.18E-03_to_3.33E-03
Pre Processed - 143926.csv,12.948881172839506,5.747461320945168,1.8000000000000012,9.8,14.000000000000002,16.613888888888887,23.200000000000003,-8.493270961934158,5.0530535027784484,-16.1,-11.402777777777779,-9.3,-6.897222222222223,12.544444444444444,-16.994283693415635,12.5394344781652,-34.6,-21.776388888888892,-18.46388888888889,-14.6,39.2,2.368380272633745,2.9117398166013606,-0.0888888888888889,0.3541666666666673,0.8833333333333353,2.8888888888888906,12.9,107.62717614200136,74.7001169606854,54.31904836851662,45.37631711706339,35.86637457164171,33.3150258103319,27.74490116904836,24.935261106526745,22.272531069692892,20.982177773074994,18.692956985973783,17.93858626603654,16.523414813791824,15.52275664048966,13.720640462788102,14.159721118451575,12.478323308233682,12.405002692919002,11.953555790330775,10.924571772198444,213.9115347860315,186.10092189736218,141.97255897768193,119.62439934215452,92.83785805027026,84.51929382744638,74.24409496850114,65.26930796747753,59.72300552412061,54.471553127555346,49.97282845424786,46.58895107092183,42.46449952278422,40.48422220409949,37.3517026070112,35.72133970382891,33.76176037912286,32.1229759019138,31.099047183527432,29.34526712624662,931.2065780506073,430.3120013763066,240.99207342427087,206.55746754811787,149.91784024427514,145.19714176046844,159.70302776563565,159.1144376701144,82.92463253468287,43.490451044351275,47.85297270341203,66.34523370000706,73.40337920503994,62.36904097382382,54.14000667313727,52.31130590609481,28.37576968587803,15.357467429336966,25.487293297245934,45.210429377278125,59.14945657988452,43.14045238533395,19.889057811276686,17.218342959401063,17.903677041208024,12.074339434111364,14.861497909897553,12.57260921423966,11.143116044678342,27.45944770529211,28.32779635853035,30.360526151323366,20.224045489902046,19.54658361831156,16.712808752054247,22.23696373630782,12.553518854715342,7.569961126602634,5.222659481009713,6.695185530982597
Pre Processed - 143941.csv,1.057319890779248,1.3588201055392226,0.0,0.1999999999999997,0.5999999999999991,1.380555555555555,6.900000000000001,-18.378309878876987,4.213921097969693,-19.922222222222224,-19.772222222222226,-19.616666666666667,-19.5,5.1111111111111125,-25.4835013652594,6.8625658324492145,-28.9,-27.1,-26.866666666666667,-26.386111111111113,30.877777777777776,0.4841629909682839,0.6472992072722279,-0.0999999999999998,0.088888888888887,0.3999999999999994,0.68888888888889,4.788888888888888,103.69626899856924,23.257791503511037,62.21466018160852,18.722690285291115,39.52410755276277,27.86611534160857,24.032722195771882,22.775874588532155,13.67169931041449,15.536163780088424,8.08850864485441,10.867006310713952,10.281631281887595,8.678080776493678,8.22463411889439,6.433187420705541,6.686648884075879,5.872628558642974,5.325133278498282,4.9928999524060895,183.24223047920486,61.84647885611439,22.267538324280988,13.096498051533604,18.351597033407838,17.82824739951432,5.700039320897723,6.0377583055189685,5.405787546785752,5.202509994941896,7.341803166011819,4.389281453059595,6.262301708493939,6.823841388383306,3.8650917714872675,3.521654613302014,3.809945802518976,5.780281216687229,4.225437597200288,5.4396166401874,800.961722240618,507.22885970471526,252.0291890580257,198.75142244065606,117.51740428514503,39.015267594646154,48.59449801219703,47.12116938154541,30.894543962170985,54.73517343095286,41.01858354374757,63.25765367755722,41.53795470304485,38.44881778720746,42.21155663807134,43.84562341588203,23.411527509804646,23.311213772917743,22.130095996993678,16.593355792142678,52.85489705781511,24.59549633346526,25.139521532952504,13.073081895694873,9.384241058517071,8.345477359280753,2.719594096376023,4.943857109192694,2.7739842103403825,7.190244657966301,5.1286819767533105,54.885345970891095,34.724271007647175,26.55279449700893,29.043821095557785,26.086609219724618,16.24598821485062,7.4015012910488265,3.4215684829300503,2.1299553586843745
Pre Processed - 143942.csv,1.4260745866974243,1.332492065474435,0.1333333333333344,0.5666666666666684,1.0722222222222222,1.7499999999999991,7.000000000000001,-15.877462514417532,5.133153823885351,-17.8,-17.511111111111113,-17.36111111111111,-17.3,12.45,-22.083744713571704,7.098956682334997,-25.48888888888889,-24.23333333333333,-23.522222222222226,-23.244444444444447,29.683333333333337,0.4975009611687812,0.976750913298388,-0.4999999999999992,-0.0111111111111108,0.3333333333333341,0.699999999999999,5.699999999999999,33.108489328039305,37.44895917886151,117.00469770551442,24.764242607069864,18.557832825800055,23.610004815613287,46.4037790023693,14.46717265976536,12.070005211052985,10.226593138324628,10.51023740062191,11.862821597579204,3.142384232789958,2.0650755229720015,2.8680689567547266,3.9774417145921253,2.5737500836745144,3.816517835235826,3.104860457822418,5.154774117644763,347.24329276436794,87.96896605528137,40.711353156674726,27.30491111027711,10.204858610967541,13.257515038040916,14.654423761518874,12.368311145331472,12.77252250724091,11.937361721708873,11.12051519865486,7.663911878508041,6.510326344455637,2.868137835088623,6.143580932242797,11.279042853588972,10.799549153529618,8.446499194512064,4.163567000984328,6.498839004997039,768.1176955236311,386.67854716985966,226.99861125187317,113.71891263112518,117.23315948194829,80.72572208278957,120.72688658169129,56.95459488517686,46.27376922707929,58.109900576546444,37.79922117312954,50.68907100754511,55.697330889533426,37.73303336426858,23.949571749344813,34.7498631583331,36.92488475432346,16.93048888968195,13.805062735199856,14.409986980205877,52.29293633490901,41.78059799968216,22.14130812792837,82.74325435004532,32.408953934459205,11.390148349857057,9.981449940105987,9.835630031653382,33.99125097371458,9.30726126658226,9.506997638955976,10.641088132583706,8.412986023368305,13.706575019223878,8.226190705348824,3.850698447514191,3.834555659494438,6.440272430042441,6.546152677236687,4.191388256391443
Pre Processed - 143956.csv,7.878928170594837,0.2736609063802638,6.500000000000002,7.8,7.899999999999999,8.0,8.516666666666666,-15.992850729517397,1.1585253751501405,-17.8,-17.061111111111114,-16.07777777777778,-14.96388888888889,-14.0,-19.760443322109992,3.4012581661324544,-25.3,-22.87638888888889,-19.622222222222224,-16.647222222222222,-13.96111111111111,0.8100056116722787,0.6261594570267401,-0.1999999999999997,0.2624999999999991,0.8111111111111117,1.400000000000002,2.4000000000000004,31.058174165426397,21.173323791596143,11.632141558985934,8.480035127251645,5.45447382852848,1.764803777704421,1.7753794124281597,0.5852786853758668,0.9752457329040379,1.2623306796578377,1.0480156942396426,0.8162793784160303,1.14290944629709,0.7099362906812695,0.6144658297542142,0.5335907253580111,0.7137047671148306,0.6361380332159108,0.3365027618164801,0.5781834718742986,40.382233675553046,22.59044490758479,19.956472957604163,14.958639105011844,11.877150602063107,9.560361869371471,8.3128976343703,7.540398051328642,6.569577254187536,6.186574677516118,5.746551690833302,4.943100607359206,4.909742203943649,4.257498833732733,4.008442386843425,4.5159454721386725,3.1690268540353794,4.065982987334048,2.931440080835334,3.1297258859621575,71.67060469678317,41.37754491515824,90.87148580828861,55.49030821416918,62.9416188038186,39.465416523411335,30.19604076171044,41.06115778831014,22.961531906693008,29.434604820718043,19.36005257034125,18.496999205463435,13.339922211071515,21.04564549965047,16.52075690308937,9.013072761346555,16.354993883402585,9.772810976909568,12.397127892885495,8.798999392443754,29.715124336643537,13.330357951426274,25.736441485992014,26.780797741850243,23.116732477192702,17.93155718385199,17.149644695983735,13.519356247608236,11.005912118044636,5.76765287565979,5.715872965293868,3.7105325309166255,4.5006002804592065,4.174398984489789,4.143384478846715,3.6700580327292007,3.3285949564255213,3.5936518669901223,1.8287114174543786,1.943539394904039
Pre Processed - 143971.csv,1.2384642604387828,0.7803584931499172,0.0,0.6166666666666664,1.2555555555555544,1.722222222222223,3.18888888888889,-20.005931930772693,0.307234204499122,-20.8,-20.2,-20.0,-19.84166666666667,-19.000000000000004,-29.203400244483046,1.4092583559695566,-31.711111111111112,-30.07777777777778,-29.383333333333336,-28.9,-23.98888888888889,0.2863797207746253,0.5163075948314776,-0.4999999999999992,-0.1777777777777779,0.1777777777777779,0.7222222222222207,1.3888888888888888,17.903161566930514,19.780573596277442,70.39522214211851,143.3202199363783,24.583237103863762,10.665113338425586,9.728598638674962,12.969728778273511,8.760984711995123,3.7802017502130023,4.6846843989289555,6.497861991352004,10.253722942182558,9.198090374782627,5.689203702197222,4.2669543559167025,3.7606043043232895,3.0686077306803434,4.093922128655215,3.871934113276329,12.413177139514268,3.4900579548362325,8.557945213075696,13.939771596340266,2.6711568186012644,1.617869666107763,1.602950257959056,1.2758279579066638,1.3669446440914912,1.224273502599197,1.190039709134159,1.1237109947133053,1.0485116595077257,0.8107266867119398,1.0717230876210642,1.1133817511245234,0.8256505900879946,0.6488283840500237,1.0689778945844324,0.8546106995002642,53.110972180585506,39.18735944591059,87.59934206888782,186.51278648938438,63.957175163332295,31.308842828112503,20.80784385778815,25.79186597024356,22.769341492340956,61.595650396868415,34.1824315562223,22.982881458913393,23.67011481719919,30.46451098898858,23.26546339860371,17.68071016399565,18.596473520943626,9.969139212004771,11.007534953170554,13.92337088217001,5.29317291247227,7.133681755815909,14.0481108788583,109.50289019183884,39.24237834764362,5.467703407738036,4.38183207686872,4.914354224189178,14.59587792529639,38.88372230627109,12.448367635938824,3.221132980228992,3.3383742970289916,3.8451182486386917,11.000234108279297,7.512816480496903,3.4183770169341865,2.4140474134690684,3.2604348359252264,3.609319998397108
Pre Processed - 143972.csv,2.1647912243453646,0.6344687614504344,1.0166666666666655,1.616666666666665,2.1722222222222203,2.727777777777776,3.199999999999999,-19.061159364344082,0.39309613456203724,-20.0,-19.200000000000003,-19.000000000000004,-18.800000000000004,-18.4,-28.276648652126358,1.0650594160393922,-30.0,-28.92777777777778,-28.800000000000004,-27.46388888888889,-25.0,0.2256160329408737,1.1835979852652727,-1.7999999999999992,-0.8583333333333333,0.1722222222222235,1.2722222222222217,2.4611111111111112,8.049242981353997,9.522679394364125,17.668333894894648,71.37646215253436,94.25180469588533,15.472142270861395,9.10701519676514,8.046193624554956,6.849401085611981,13.960955417237091,8.140018481372646,6.602113346368716,5.265528667263861,4.993034960761212,5.309452278396941,9.292373486144632,5.9751988270068965,4.912282049711258,3.802729974669996,4.102810358229608,22.474944302254478,6.213010847006112,8.112641688579917,4.147576629473301,4.174528752882927,2.7763303563740718,1.5642800499125291,2.0956069223744165,1.915347552692532,1.3953941301595745,1.4321802373337549,1.2292585640029374,1.3190010299171828,1.0915807664466328,1.1917257065411728,0.9663534899274848,0.9956401497314068,0.5936306137909466,0.8665197984466342,0.8675917866430013,36.7284431112245,31.32777826095489,132.17324667621025,80.01750925532731,92.68770427969766,22.107928420103892,31.692878367254917,16.75950208981903,36.907811751035645,21.316852996922584,21.5139199647823,20.353105114319302,14.95988585832751,13.436043876015638,16.306146689828974,27.84569162636825,11.880110826284083,6.894014416626008,16.12604279119033,12.0285329377681,23.64505289173971,22.041894445693586,206.13511965766304,13.69550572118478,13.194816581113407,11.011540676246307,45.36484546337483,10.878075367496244,15.606678344858512,11.407217664659978,22.850854218738608,12.908629077884152,8.975339837336223,6.779010375484489,9.059800946737997,13.983936371334778,5.786960060772514,7.25842030180353,4.9701539124438385,9.2409190571053
Pre Processed - 143973.csv,1.6098468764073863,0.8591704248075259,0.0,1.03611111111111,1.6333333333333322,2.2611111111111115,3.199999999999999,-19.863578459756805,0.36665380018288846,-20.82777777777778,-19.911111111111115,-19.87777777777778,-19.65,-18.91111111111111,-26.991845203628646,1.2349427723708475,-29.3,-28.069444444444443,-26.82777777777778,-26.011111111111116,-24.427777777777777,0.20459370777842123,0.6304614779688361,-0.9000000000000006,-0.3388888888888886,0.1111111111111127,0.7305555555555563,1.400000000000002,23.586533973594243,28.537109772319948,69.14661168916636,115.6374093328581,23.028247048403816,11.816018004883311,11.04593358821222,12.622531154577432,6.734963906296316,6.560437086582528,7.023128709146595,5.665090827502447,10.049765637760405,11.063646285036633,5.146478402189973,3.9993505056143843,5.022471376411067,4.867873202750676,2.9338776214886506,3.7030015645883663,10.920379674174725,8.158933062802811,5.4864523193899,6.790929107360608,3.8891270450054574,1.5647701561683434,2.3869724814331645,1.47592337297965,1.4667898493957228,1.0651283224674009,1.2862808779878134,1.496377192249938,1.0640058935509327,0.9915192881750768,1.1279870910730356,0.767642989584934,0.6874379046407416,0.6594540409689159,0.9698607901334177,0.9213613088234586,27.19350280844279,29.155555175801666,73.78223885109756,130.90734427193425,122.0557479808091,27.276583125249914,20.405707778631832,19.073764043871666,17.381235188786214,23.999914294223426,39.30109150984398,29.771054938280013,25.19086602256759,23.562655441466806,19.018977135843176,9.486521751515793,8.241887818801413,10.626322327628083,9.202188006297762,9.73089575961755,9.610056879404388,9.844378357451777,11.651722163450176,31.343778831677056,156.7253960093325,24.440076907627894,15.847804312346685,7.168504058747694,6.833164111423816,10.634789335932084,33.830570336418525,25.094022024300365,9.811372662826157,4.985666821849486,3.051366829919862,4.372646747137703,5.679720057577279,7.726006875975284,3.4961093347038097,4.322104835208104
Pre Processed - 143974.csv,3.4450186305051615,2.9838661111991382,0.0,0.699999999999999,2.411111111111113,5.972222222222222,10.92222222222222,-16.195366807159004,2.1389035722924006,-18.3,-17.11111111111111,-16.8,-16.2,-2.4000000000000004,-30.147382566733857,4.971614965445815,-58.18333333333334,-35.0,-26.8,-26.03333333333333,-20.08888888888889,0.6815374748030053,1.3796623859782198,-0.0666666666666672,0.0999999999999998,0.3888888888888905,0.699999999999999,8.511111111111111,47.31859825393689,32.6394133616548,18.38647136981139,16.799205796947067,10.400630802215375,11.777997014816867,9.274070361378394,9.154313094099345,6.834031300455964,7.591622371112577,6.066345565667508,5.259502532779977,5.637665423828543,4.505675287773923,3.982057362205741,4.128056609358525,4.210682939329137,4.424431780348806,2.666206756053469,3.1477959571872702,161.0216103391743,103.53978647421616,74.68211370889478,58.89488510859222,50.546493989353394,42.497344459862425,36.9304445459451,30.33647979096425,26.242703776569293,19.81181360695306,15.877134565577022,12.577379805693353,12.673136685210695,11.108681618982196,11.580235693433764,10.996143692221109,11.346214066413483,8.16375069234301,7.3948460271229575,4.641344575733456,454.7814931552639,406.5982532050053,329.85203162359744,224.24029938950656,111.2764835480976,42.850077368018454,55.88565290155514,106.88353129947009,130.8913165546146,129.6961485437613,94.01841096999944,58.4163635696038,33.29008184830861,31.710966973002673,38.919081064334215,56.22136839806479,66.16786778220727,62.903441580884504,40.717481959373046,30.227888618646954,81.14623379800392,38.422042239094736,27.427851386986994,17.30688559521911,7.428566325794374,5.257406677359964,3.7205117558113914,6.561131786941276,30.115449926048242,35.566223034872024,29.068061148771132,27.02794888322151,28.08806498448235,23.533154296814928,21.246466878722067,35.727450240015095,26.886394925235525,28.99240501491275,6.300978863498833,9.942299471503267
Pre Processed - 143977.csv,-1.4250192901234568,0.41111980484257166,-2.7,-1.5999999999999994,-1.211111111111111,-1.2000000000000002,0.0,-17.09007523148148,0.9741085660935157,-20.2,-17.200000000000003,-16.68888888888889,-16.5,-16.400000000000002,-25.103944830246913,0.9091940464852046,-28.9,-25.17777777777778,-24.911111111111115,-24.65555555555556,-24.02777777777778,0.3386027520576131,0.3302603536286952,-0.1999999999999997,0.0,0.3333333333333341,0.6624999999999994,0.9222222222222204,25.429748603333966,15.845316230000282,13.651942537291575,9.734759056557392,9.24254854247628,5.0563504699803214,3.6988857234687234,3.2162609052870432,3.6754364607910244,2.8793377939783005,2.2855349315112674,2.784290321575267,1.7445712647174194,1.8347162824080212,1.289671439958747,1.9666601883304957,1.697564805136263,1.3375962836908268,1.660118997039568,1.5278362602996531,31.320174054024896,20.989453569452113,15.298505514935902,12.499685980716933,10.942688687912655,9.240762738628566,7.969035293056023,6.99866979188333,6.577946767645442,5.9155730722684385,5.534114957297025,5.00999930017725,4.748260260585246,4.427667868541805,4.188302820146058,4.146975357748131,3.8063728485053345,3.6853775514662517,3.4122217512932163,3.3823354279823468,51.199670723030536,25.972506113333505,56.40010970333991,32.276232573720655,58.662921757510716,15.286832471010026,18.971379944504314,24.276222789990015,12.666063034027086,14.46177370455842,16.95699616828135,26.423735428013593,8.204832248230021,5.803826401516818,5.017389402566204,8.291872578253562,8.44247086418568,9.284163628803402,10.130924799519237,3.624146931744484,1.4509512953299584,3.1266312523327477,39.486775502882026,40.943059976641344,73.00246155670358,14.704298583967716,7.9709694631375,11.670763225777792,8.504007389245626,8.97303101593415,11.913159760623532,17.512196297608146,4.404774017276916,3.928650211317422,3.9716695475483057,4.556653421377869,4.973246670951064,6.392119563198593,6.882565291370871,1.8234490092525428
Pre Processed - 143978.csv,0.5945986761776235,5.57838869630879,-2.000000000000001,-1.4999999999999998,-0.8388888888888898,-0.1999999999999997,29.7,-17.316507615191828,8.179590289154417,-20.66111111111111,-19.872222222222224,-19.68888888888889,-19.51805555555556,28.522222222222226,-26.09515133988818,7.842077319323876,-29.850000000000005,-28.9,-28.311111111111117,-27.066666666666663,36.4,1.252994666152561,3.934930433926825,-0.0555555555555563,0.1611111111111106,0.4527777777777785,0.7444444444444464,27.4,1573.429975112202,1120.3555495692299,801.6329458413683,642.4185356015645,530.5932696001493,432.0539492356159,385.4340917063758,337.1994943323774,288.09041965521834,271.12904962786905,229.7877863620659,224.70436765131612,204.70743515992268,182.7661429463687,177.87742217543504,107.5146222513049,543.9982271147102,359.13049514105114,186.09911632779776,150.70123361695516,2665.681263691909,1870.786169712751,1355.5318343261115,1082.4172211447517,869.1818481914789,702.1657920973314,580.0765602187764,504.59445888060657,427.29410115833656,380.12578466900516,358.97110168006645,331.20303675887646,315.5322956507929,307.9663441991619,291.8942656165003,289.1980169334702,277.0415985036225,252.85576693262357,239.2639081954737,232.66612282355604,2536.188440843155,1892.424335034626,1573.5830807382195,1308.3585232999785,1174.4067460242172,1030.5023366700702,941.8131291175239,847.0326398602886,760.0605367882976,655.4665984076505,574.6643248127593,488.4724626686446,430.8061907417332,378.7601150439784,333.5321811745813,243.63376411701447,436.6711098963875,353.1705569961276,178.218859171557,153.68810658259804,1673.3590214498363,1060.1084719615244,798.6464770484475,673.3368200222673,510.06579686746727,411.9845744833657,360.9709041014538,294.66480190708455,246.9943817776589,224.500916653204,196.68296445024072,183.29085677311082,179.47814331621788,167.39407078720356,161.05170064918306,157.99373629852462,152.15126997785308,147.08000689958362,145.85392880810335,134.05497291353194
Pre Processed - 143986.csv,1.4001397320998363,1.088638868102445,0.1111111111111127,0.5999999999999991,1.2722222222222217,1.888888888888888,6.500000000000002,-15.908446564517686,4.590803902211472,-17.7,-17.3,-17.17777777777778,-16.950000000000003,22.71111111111111,-23.983423275834376,6.722348066154373,-28.600000000000005,-26.03333333333333,-25.172222222222224,-24.566666666666663,35.93333333333334,0.46507982396967656,0.6018510330414933,-0.0666666666666672,0.0333333333333345,0.3888888888888905,0.68888888888889,4.516666666666668,182.8968831070919,20.50248819260354,17.56397792800474,8.233766070731326,17.959121360377388,15.074463973153254,7.475696778790169,6.053938046294419,3.1471767911780346,6.418397237783439,2.358018323823162,4.399492690316369,1.836421683934844,3.0497292962150575,2.364417289603571,2.456647411649931,2.3713726241637123,2.075061047432986,2.00173610490218,1.9779373801208726,227.61686851304256,228.17682862604994,180.8277236758884,169.2698735628055,134.73400132564865,129.52257155916797,110.38758305164127,101.52741104544874,92.07681513664649,82.6323486094037,74.8935896596167,65.74783127187092,59.87877289769231,52.400454799409005,46.6946755364737,40.52036333838592,35.41751818330439,32.2465021965646,28.30448131651996,24.307538697101368,771.8679417903511,262.60324243880797,148.0228624370787,99.55715919362407,189.96546435647144,96.63806340649624,67.21555004992531,56.156898358264044,21.229312948786163,44.9908420491216,52.39759481202801,66.20148895508298,51.83360965560645,35.79125321964336,21.84260857120297,17.43176057629996,22.00887593703904,13.200730520302791,17.733075504232442,18.591487891847994,21.586189218954296,10.612686038492635,8.693849446041453,7.6863857783512834,73.83577383822231,50.36979553744072,21.732781278042687,3.077331536086736,2.3754660245621215,2.1115649018310414,1.7734241726522144,14.327547943337434,6.30514509037846,3.8663188387528202,2.3384034453242077,1.377538632679706,1.1046108477990264,2.5941470706969674,5.63343367657222,2.2731499923976908
Pre Processed - 143994.csv,7.692065772669221,4.659759862842429,0.522222222222221,4.166666666666666,7.344444444444444,10.279166666666669,19.1,-12.000571519795658,3.8374034654426428,-17.1,-14.6,-12.8,-10.9,0.0,-16.469367816091953,11.198333848868954,-24.972222222222225,-22.002777777777776,-19.51388888888889,-16.434722222222224,41.85,1.2385664112388253,2.4302420560979208,-0.0999999999999998,0.1111111111111127,0.4555555555555557,0.8166666666666661,12.433333333333335,78.53463188091798,48.436249023206365,31.431724927691018,19.818729394338614,17.41775996776567,8.298179639807756,11.80070130347515,6.985862212129667,8.526826715460565,6.476669514011063,6.5251579591547255,5.549654525614231,6.408092809701983,5.381480007735162,4.05775513583614,3.9107709486342164,3.5260913495257773,4.289488643392523,3.600913361711704,3.20559461294611,87.63254651932766,18.264538439394954,11.562829165240275,3.8393658784759888,5.837790569928193,6.296770716044906,7.821768272694692,9.191571805481471,4.387089593908313,2.7874363007908403,2.287891611825012,2.572119876048666,2.6925921594988504,3.793371937305999,2.244031453801216,4.652468478460777,4.330947990192748,3.2347073474747434,3.018513929430436,2.4169739789515194,982.6073122430901,492.7105472296416,258.1846211448689,187.10183422743916,132.82380202650845,113.0353292765695,150.81208181983317,144.84433702069973,87.77294939382547,67.61068142398572,30.116733215677506,29.62170595630991,45.509767198851996,57.09593037276334,66.76801384633376,57.24867062934792,41.64932695579974,28.577508094126735,24.129214977219267,35.755362058708066,71.6116530187517,64.42120570366843,34.33231009716005,21.887353096177353,23.917985074379303,11.063405038624438,17.649034630609847,17.86900138824167,27.85589421097037,28.796848363058093,35.66208843235991,24.997574969624562,28.230111884399818,19.082095824121005,27.196421679437968,22.27402305721859,22.06101220791142,21.84197827245426,19.065956853133073,11.109933547765714
